"SUID","ACC","CAZY","CLASS","Cluster Size","Description","Domain","EC","EFI_ID","FAMILY","GDNA","GENUS","GI","GN","GO","HMP_Body_Site","HMP_Oxygen","IPRO","name","ORDER","Organism","PDB","PFAM","PHYLUM","selected","Sequence_Length","shared name","SPECIES","STATUS","Swissprot_Description","Taxonomy_ID","Uniprot_ID"
"1175785","A0A162IZ15|J6GNV6|A0A064AGQ7|A0A0E2VK19|A0A0B4ENX6|A0A017H5M2","None","Fusobacteriia","6","Formate acetyltransferase |Formate C-acetyltransferase |Acetyltransferase |Pyruvate formate-lyase ","Bacteria","None|2.3.1.54 {ECO:0000313|EMBL:EJU15645.1}|2.3.1.54 {ECO:0000313|EMBL:EYD69565.1}","NA","Fusobacteriaceae","False","Fusobacterium","1009321685:4|402266202:1|635324925:1|492787921:1|743387355:0|598625122:1","A2J07_05370|HMPREF1127_0162|FUSO7_06520|FUSO8_06815|C095_07990|FNF_03241","0016740 transferase activity|0008861 formate C-acetyltransferase activity|0016829 lyase activity","Liver|Oral|None","Not Specified|None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A162IZ15","Fusobacteriales","Fusobacterium necrophorum subsp. funduliforme.|Fusobacterium necrophorum subsp. funduliforme Fnf 1007.|Fusobacterium necrophorum BFTR-2.|Fusobacterium necrophorum DJ-2.|Fusobacterium necrophorum subsp. funduliforme B35.","None","PF01228 Gly_radical|PF02901 PFL","Fusobacteria","false","743|713","A0A162IZ15","Fusobacterium necrophorum","Unreviewed","NA","143387|1161424|1441736|1441737|1226633","A0A162IZ15_9FUS|J6GNV6_9FUSO|A0A064AGQ7_9FUS|A0A0E2VK19_9FUS|A0A0B4ENX6_9FUS|A0A017H5M2_9FUS"
"1175786","W2BVP1","None","Clostridia","1","Formate C-acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:ETJ99043.1}","NA","Clostridiales Family XIII","False","None","736819653:1","HMPREF0378_1039","0008861 formate C-acetyltransferase activity","Oral","Not Specified","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","W2BVP1","Clostridiales","Eubacterium nodatum ATCC 33099.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","743","W2BVP1","[Eubacterium] nodatum","Unreviewed","NA","1161902","W2BVP1_9FIRM"
"1175787","A0A174UCR8|R5ZD68|A0A174HMD8|L1QB55|D4N0T7|A0A173USZ1|E5VPI2|B0P129|A0A173UIV7","None","Clostridia|NA","9","Formate acetyltransferase |Formate C-acetyltransferase |Formate acetyltransferase 1 ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:CUQ17917.1}|None|2.3.1.54 {ECO:0000313|EMBL:CUO76133.1}|2.3.1.54 {ECO:0000313|EMBL:CBL38482.1}|2.3.1.54 {ECO:0000313|EMBL:CUN18039.1}|2.3.1.54 {ECO:0000313|EMBL:EDS21528.1}|2.3.1.54 {ECO:0000313|EMBL:CUN14296.1}","NA","Lachnospiraceae|NA|Clostridiaceae","False","Anaerostipes|NA|None|Clostridium","None|429184160:1|291559682:0|316893010:1|495666243:1","ERS852520_03292|BN562_01537|ERS852475_02834|HMPREF0369_00276|CL2_15450|ERS852571_03022|HMPREF0996_02946|CLOSS21_01491|ERS852425_02898","None|0008861 formate C-acetyltransferase activity","None|Gastrointestinal tract","None|Anaerobe|Not Specified","None|IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A174UCR8","Clostridiales|NA","Anaerostipes hadrus.|Lachnospiraceae bacterium CAG:25.|Anaerostipes hadrus DSM 3319.|Lachnospiraceae bacterium 5_1_63FAA.|Clostridium sp. SS2/1.","None","None|PF01228 Gly_radical|PF02901 PFL","Firmicutes|NA","false","743","A0A174UCR8","Anaerostipes hadrus|NA|Lachnospiraceae bacterium 5_1_63FAA|Clostridium sp. SS2/1","Unreviewed","NA","649756|1262984|649757|658089|411484","A0A174UCR8_ANAH|R5ZD68_9FIRM|A0A174HMD8_ANAH|L1QB55_ANAHA|D4N0T7_ANAHA|A0A173USZ1_ANAH|E5VPI2_9FIRM|B0P129_9CLOT|A0A173UIV7_ANAH"
"1175788","A0A090KPR6|A0A0D0FY98|A0A0D0ERS1","None","Bacilli","3","Formate acetyltransferase |Pyruvate formate-lyase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:CEE00659.1}|2.3.1.54 {ECO:0000313|EMBL:KIO68765.1}|2.3.1.54 {ECO:0000313|EMBL:KIO71098.1}","NA","Bacillaceae","False","Bacillus","736764881:0|754287707:1|752653845:3","BT1A1_0809|B4065_1324|B4064_1089","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A090KPR6","Bacillales","Bacillus thermoamylovorans.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","743","A0A090KPR6","Bacillus thermoamylovorans","Unreviewed","NA","35841","A0A090KPR6_9BAC|A0A0D0FY98_9BAC|A0A0D0ERS1_9BAC"
"1175789","A0A0X8JUS5","None","NA","1","Formate acetyltransferase ","Bacteria","None","NA","NA","False","NA","987459824:0","AXF11_06545","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0X8JUS5","NA","Leptotrichia sp. oral taxon 847.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","743","A0A0X8JUS5","NA","Unreviewed","NA","1785996","A0A0X8JUS5_9FUS"
"1175806","A0A134B3F7|A0A134AXS1|U2IZU2|A0A069ZLL2|J5VUJ2","None","Bacteroidia","5","Putative formate C-acetyltransferase |Formate C-acetyltransferase ","Bacteria","None|2.3.1.54 {ECO:0000313|EMBL:EJU16722.1}","NA","Porphyromonadaceae","False","Porphyromonas|None","987362188:0|987360120:0|543966558:1|650332581:0|496999372:1","HMPREF3185_01705|HMPREF3184_01705|HMPREF1556_00303|HMPREF1121_00453|HMPREF1323_1453","0016740 transferase activity|0008861 formate C-acetyltransferase activity","Skin|None|Oral","Anaerobe|None|Not Specified","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom|IPR005949 Form_AcTrfase","J5VUJ2","Bacteroidales","Porphyromonas somerae.|Porphyromonadaceae bacterium KA00676.|Porphyromonas sp. oral taxon 278 str. W7784.|Porphyromonas sp. KLE 1280.|Porphyromonas sp. oral taxon 279 str. F0450.","None","PF01228 Gly_radical|PF02901 PFL","Bacteroidetes","false","544|743|744","J5VUJ2","Porphyromonas somerae|Porphyromonadaceae bacterium KA00676|Porphyromonas sp. oral taxon 278|Porphyromonas sp. KLE 1280|Porphyromonas sp. oral taxon 279","Unreviewed","NA","322095|1588749|1227272|997829|1125723","A0A134B3F7_9POR|A0A134AXS1_9POR|U2IZU2_9PORP|A0A069ZLL2_9POR|J5VUJ2_9PORP"
"1175807","A1HSK2","None","Negativicutes","1","Formate acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:EAX46974.1}","NA","Sporomusaceae","False","Thermosinus","494500543:1","TcarDRAFT_0876","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A1HSK2","Selenomonadales","Thermosinus carboxydivorans Nor1.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","744","A1HSK2","Thermosinus carboxydivorans","Unreviewed","NA","401526","A1HSK2_9FIRM"
"1175808","A0A0E4C8M9","None","Clostridia","1","Formate acetyltransferase ","Bacteria","None","NA","Syntrophomonadaceae","False","Syntrophomonas","817124363:0","1417","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0E4C8M9","Clostridiales","Syntrophomonas zehnderi OL-4.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","744","A0A0E4C8M9","Syntrophomonas zehnderi","Unreviewed","NA","690567","A0A0E4C8M9_9FIR"
"1175809","A0A0A2FJ87|A0A099WS45","None","Bacteroidia","2","Formate acetyltransferase ","Bacteria","None","NA","Porphyromonadaceae","False","Porphyromonas","746380130:1|700238811:5","HR15_02845|HR08_02420","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0A2FJ87","Bacteroidales","Porphyromonas gulae.","None","PF01228 Gly_radical|PF02901 PFL","Bacteroidetes","false","744","A0A0A2FJ87","Porphyromonas gulae","Unreviewed","NA","111105","A0A0A2FJ87_9POR|A0A099WS45_9POR"
"1175810","R5MJE9","None","NA","1","Formate acetyltransferase 1 ","Bacteria","None","NA","NA","False","NA","None","BN519_01001","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","R5MJE9","NA","Eubacterium sp. CAG:180.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","744","R5MJE9","NA","Unreviewed","NA","1262882","R5MJE9_9FIRM"
"1175811","R8VR33","None","Clostridia","1","Formate acetyltransferase ","Bacteria","None","NA","Clostridiaceae","False","Butyricicoccus","507078455:1","HMPREF1526_03144","0008861 formate C-acetyltransferase activity","Gastrointestinal tract","Not Specified","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","R8VR33","Clostridiales","Butyricicoccus pullicaecorum 1.2.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","744","R8VR33","Butyricicoccus pullicaecorum","Unreviewed","NA","1203606","R8VR33_9CLOT"
"1175812","H8KRM5","None","Sphingobacteriia","1","Formate acetyltransferase 1 ","Bacteria","None","NA","Sphingobacteriaceae","False","Solitalea","379654550:1","Solca_2572","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","H8KRM5","Sphingobacteriales","Solitalea canadensis  (strain ATCC 29591 / DSM 3403 / NBRC 15130 /NCIMB 12057 / USAM 9D)","None","PF01228 Gly_radical|PF02901 PFL","Bacteroidetes","false","744","H8KRM5","Solitalea canadensis","Unreviewed","NA","929556","H8KRM5_SOLCM"
"1175813","G8LV60","None","Clostridia","1","Formate acetyltransferase 1 ","Bacteria","None","NA","Ruminococcaceae","False","Ruminiclostridium","359826864:1","Clocl_3110","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","G8LV60","Clostridiales","Clostridium clariflavum  (strain DSM 19732 / NBRC 101661 / EBR45)","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","744","G8LV60","[Clostridium] clariflavum","Unreviewed","NA","720554","G8LV60_CLOCD"
"1175798","Q189V5|G6BH20|A0A125V3B0|D5RWI3|A0A160Y6Q7|A0A031WDN5|D5Q0Z1|U3VGD7|C9YJD7|A0A0H3MZU5|U3X462|U3V6F0|A0A0N0NZW2|T3DJ21|A0A0N1P6U2|T4I6P2|G6B769|A0A0N0P1J9|U3Y6N6|U3UKK6","None","Clostridia","20","Formate acetyltransferase (Pyruvate formate-lyase) |Formate C-acetyltransferase |Formate acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:CAJ67593.1}|None|2.3.1.54 {ECO:0000313|EMBL:AKP41815.1}|2.3.1.54 {ECO:0000313|EMBL:EFH16711.1}|2.3.1.54 {ECO:0000313|EMBL:CZS07026.1}|2.3.1.54 {ECO:0000313|EMBL:CDS84169.1, ECO:0000313|EMBL:CDS84616.1}|2.3.1.54 {ECO:0000313|EMBL:EFH08433.1}|2.3.1.54 {ECO:0000313|EMBL:CCL00663.1}|2.3.1.54 {ECO:0000313|EMBL:CCL20880.1}|2.3.1.54 {ECO:0000313|EMBL:CCK96683.1}|2.3.1.54 {ECO:0000313|EMBL:EQF26436.1}|2.3.1.54 {ECO:0000313|EMBL:EQI91997.1}|2.3.1.54 {ECO:0000313|EMBL:CCL32859.1}|2.3.1.54 {ECO:0000313|EMBL:CCK89547.1}","NA","Peptostreptococcaceae","True|False","Clostridioides","489532723:4|490588684:1|489532723:1|489513559:1|None|489532723:9|296261615:1|489513559:0|260212071:0|497574384:1|489532723:0|930500782:1|544985397:1|930498669:1|531612266:0|357549361:1|930701627:1|550530235:0","CD630_07590|HMPREF1123_01301|CDIF1296T_00928|HMPREF0219_0664|CDFC105_60922|BN1095_740003|HMPREF0220_0573|BN166_560010|CDR20291_0687|CD196_0706|BN172_1250003|BN165_550010|KW94_04655|QEW_1174|KW95_04845|QQG_0942|HMPREF1122_01692|IM33_03430|BN174_910003|BN163_580010","0008861 formate C-acetyltransferase activity|0016829 lyase activity","Not Specified|Gastrointestinal tract|None","Obligate anaerobe|Not Specified|None|Anaerobe","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","Q189V5","Clostridiales","Peptoclostridium difficile  (strain 630)|Peptoclostridium difficile 050-P50-2011.|Peptoclostridium difficile ATCC 9689 = DSM 1296.|Peptoclostridium difficile NAP07.|Peptoclostridium difficile |Peptoclostridium difficile NAP08.|Peptoclostridium difficile E10.|Peptoclostridium difficile  (strain R20291)|Peptoclostridium difficile  (strain CD196)|Peptoclostridium difficile T15.|Peptoclostridium difficile E1.|Peptoclostridium difficile CD160.|Peptoclostridium difficile Y384.|Peptoclostridium difficile 002-P50-2011.|Peptoclostridium difficile E15.|Peptoclostridium difficile T5.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","743","Q189V5","Clostridioides difficile","Unreviewed","NA","272563|997828|1121308|525258|1496|525259|1215061|645463|645462|1215067|1225722|1151292|1151391|997827|1215069|1215059","Q189V5_PEPD6|G6BH20_PEPDI|A0A125V3B0_PEPD|D5RWI3_PEPDI|A0A160Y6Q7_PEPD|A0A031WDN5_PEPD|D5Q0Z1_PEPDI|U3VGD7_PEPDI|C9YJD7_PEPDR|A0A0H3MZU5_PEPD|U3X462_PEPDI|U3V6F0_PEPDI|A0A0N0NZW2_PEPD|T3DJ21_PEPDI|A0A0N1P6U2_PEPD|T4I6P2_PEPDI|G6B769_PEPDI|A0A0N0P1J9_PEPD|U3Y6N6_PEPDI|U3UKK6_PEPDI"
"1175799","U2PCP2|U2PY27|C7NCD2|U2V7T7|C9N1K5|A0A134AEI8","None","Fusobacteriia","6","Uncharacterized protein |Formate C-acetyltransferase |Formate acetyltransferase ","Bacteria","None|2.3.1.54 {ECO:0000313|EMBL:ACV39778.1}|2.3.1.54 {ECO:0000313|EMBL:EEX73398.1}","NA","Leptotrichiaceae","False|True","Leptotrichia","545621794:1|544236102:1|257050594:1|544368499:1|493859192:1|987353353:1","HMPREF1552_02127|HMPREF9015_01503|Lebu_1913|HMPREF9108_01019|GCWU000323_02727|HMPREF3180_01073","0008861 formate C-acetyltransferase activity","Oral|None","Not Specified|Anaerobe|None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","U2PCP2","Fusobacteriales","Leptotrichia sp. oral taxon 879 str. F0557.|Leptotrichia wadei F0279.|Leptotrichia buccalis  (strain ATCC 14201 / DSM 1135 / JCM 12969 / NCTC10249 / C-1013-b)|Leptotrichia sp. oral taxon 225 str. F0581.|Leptotrichia hofstadii F0254.|Leptotrichia wadei.","None","PF01228 Gly_radical|PF02901 PFL","Fusobacteria","false","743","U2PCP2","Leptotrichia sp. oral taxon 879|Leptotrichia wadei|Leptotrichia buccalis|Leptotrichia sp. oral taxon 225|Leptotrichia hofstadii","Unreviewed","NA","1227268|888055|523794|1321774|634994|157687","U2PCP2_9FUSO|U2PY27_9FUSO|C7NCD2_LEPBD|U2V7T7_9FUSO|C9N1K5_9FUSO|A0A134AEI8_9FUS"
"1175800","J8V3K7|Q7P4V3|H1HI03|Q8RGM9|C7XQ81|X8I229|X8H7Z1|D6LFD8|X7RV10|A5TT81|U7TBY6|G6C5U9|D5RDZ7|U7TQ95|A0A0S2ZPX2|A0A0S2ZRR5|F7L1N4|A0A140NSM4|R5WY40|R9REG0|X8I1G8|A0A0M5MAH2|W3YMQ6|U7T5G4|D6BDJ3|F9EK44|A0A0M1VVI0|A0A0M4RQB2|A0A0S2ZD31|K1GV76|D4CWI1|A0A095WLE4","None","Fusobacteriia|NA","32","Pyruvate formate-lyase |Formate acetyltransferase |Formate C-acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:EJU07347.1}|2.3.1.54 {ECO:0000313|EMBL:EAA23696.1}|None|2.3.1.54 {ECO:0000313|EMBL:AAL94468.1}|2.3.1.54 {ECO:0000313|EMBL:EUB34393.1}|2.3.1.54 {ECO:0000313|EMBL:EUB25037.1}|2.3.1.54 {ECO:0000313|EMBL:EDK88106.1}|2.3.1.54 {ECO:0000313|EMBL:EFG94964.1}|2.3.1.54 {ECO:0000313|EMBL:EUB34744.1}|2.3.1.54 {ECO:0000313|EMBL:ETT04303.1}|2.3.1.54 {ECO:0000313|EMBL:EGQ80682.1}|2.3.1.54 {ECO:0000313|EMBL:EFE86297.1}","NA","Fusobacteriaceae|NA","False|True","Fusobacterium|NA","402256871:1|27886435:2|371958361:1|227478805:4|492574430:1|576680918:1|576671348:1|294481098:1|492598034:1|148322856:1|551110400:1|357066996:1|492611857:1|552906502:1|657693060:1|958164869:0|336163702:1|578004657:1|None|506959687:1|973436185:2|573503955:1|551108594:1|289716228:0|339891735:0|229430171:1|929725769:2|657692312:1|492801559:1|291378779:1|496069011:1","B437_06722|FNV0634|HMPREF9942_02104|FN0262|HMPREF0946_01047|HMPREF1498_0964|HMPREF1500_1516|HMPREF0400_00428|HMPREF2085_02455|FNP_0292|HMPREF1538_01019|HMPREF9093_01946|HMPREF0397_1432|HMPREF1767_02169|RN87_10850|RN93_02250|HMPREF0401_01756|FSDG_02512|BN748_00207|HMPREF0409_00123|HMPREF1501_2316|RO03_00055|HMPREF1497_0078|HMPREF1766_00052|PSAG_00275|HMPREF9094_0298|FSCG_01096|RN98_09490|RN97_00580|FPOG_01476|FUSPEROL_01790|FSAG_000533","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None|Oral|Not Specified|Gastrointestinal tract|Urogenital tract","None|Anaerobe|Not Specified","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","J8V3K7","Fusobacteriales|NA","Fusobacterium hwasookii ChDC F128.|Fusobacterium nucleatum subsp. vincentii ATCC 49256.|Fusobacterium nucleatum subsp. animalis F0419.|Fusobacterium nucleatum subsp. nucleatum  (strain ATCC 25586 / CIP101130 / JCM 8532 / LMG 13131)|Fusobacterium nucleatum subsp. vincentii 3_1_36A2.|Fusobacterium sp. CM1.|Fusobacterium sp. CM22.|Fusobacterium periodonticum 1_1_41FAA.|Fusobacterium nucleatum 13_3C.|Fusobacterium nucleatum subsp. polymorphum ATCC 10953.|Fusobacterium nucleatum CTI-1.|Fusobacterium sp. oral taxon 370 str. F0437.|Fusobacterium nucleatum subsp. nucleatum ATCC 23726.|Fusobacterium nucleatum CTI-6.|Fusobacterium hwasookii ChDC F174.|Fusobacterium nucleatum subsp. polymorphum.|Fusobacterium nucleatum subsp. animalis 11_3_2.|Fusobacterium nucleatum subsp. animalis 7_1.|Fusobacterium sp. CAG:649.|Fusobacterium nucleatum subsp. animalis 4_8.|Fusobacterium sp. OBRC1.|Fusobacterium nucleatum subsp. nucleatum.|Fusobacterium sp. CM21.|Fusobacterium nucleatum CTI-5.|Fusobacterium nucleatum subsp. animalis D11.|Fusobacterium nucleatum subsp. animalis ATCC 51191.|Fusobacterium nucleatum subsp. vincentii 4_1_13.|Fusobacterium nucleatum subsp. animalis.|Fusobacterium hwasookii ChDC F300.|Fusobacterium periodonticum D10.|Fusobacterium periodonticum ATCC 33693.|Fusobacterium periodonticum 2_1_31.","None","PF01228 Gly_radical|PF02901 PFL","Fusobacteria|NA","false","743|732","J8V3K7","Fusobacterium hwasookii|Fusobacterium nucleatum|NA|Fusobacterium sp. CM1|Fusobacterium sp. CM22|Fusobacterium periodonticum|Fusobacterium sp. oral taxon 370|Fusobacterium sp. OBRC1|Fusobacterium sp. CM21","Unreviewed","NA","1216362|209882|999414|190304|469604|936561|936563|469621|1357398|393480|1204474|861452|525283|1316587|1307442|76857|457403|457405|1262900|469607|1032505|76856|936562|1316586|556264|997347|469606|76859|1307444|620833|546275|469599","J8V3K7_9FUSO|Q7P4V3_FUSNV|H1HI03_FUSNU|Q8RGM9_FUSNN|C7XQ81_FUSNV|X8I229_9FUSO|X8H7Z1_9FUSO|D6LFD8_9FUSO|X7RV10_FUSNU|A5TT81_FUSNP|U7TBY6_FUSNU|G6C5U9_9FUSO|D5RDZ7_FUSNC|U7TQ95_FUSNU|A0A0S2ZPX2_9FUS|A0A0S2ZRR5_FUSN|F7L1N4_FUSNU|A0A140NSM4_FUSN|R5WY40_9FUSO|R9REG0_FUSNU|X8I1G8_9FUSO|A0A0M5MAH2_FUSN|W3YMQ6_9FUSO|U7T5G4_FUSNU|D6BDJ3_FUSNU|F9EK44_FUSNU|A0A0M1VVI0_FUSN|A0A0M4RQB2_FUSN|A0A0S2ZD31_9FUS|K1GV76_9FUSO|D4CWI1_9FUSO|A0A095WLE4_9FUS"
"1175801","A0A0B5QID9|A0A0B5Q9W0|A0A0K2MIN0|A0A0K2MI84|A6LS65|A6LS63","None","Clostridia","6","Formate acetyltransferase ","Bacteria","None|2.3.1.54 {ECO:0000313|EMBL:ABR33195.1}|2.3.1.54 {ECO:0000313|EMBL:ABR33193.1}","NA","Clostridiaceae","False","Clostridium","754477370:1|754477365:1|924296527:1|565893739:1|500663580:1|149902360:1","LF65_01063|LF65_01061|X276_21790|X276_21800|Cbei_1011|Cbei_1009","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0B5QID9","Clostridiales","Clostridium beijerinckii |Clostridium pasteurianum NRRL B-598.|Clostridium beijerinckii  (strain ATCC 51743 / NCIMB 8052)","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","743","A0A0B5QID9","Clostridium beijerinckii|Clostridium pasteurianum","Unreviewed","NA","1520|1428454|290402","A0A0B5QID9_CLOB|A0A0B5Q9W0_CLOB|A0A0K2MIN0_CLOP|A0A0K2MI84_CLOP|A6LS65_CLOB8|A6LS63_CLOB8"
"1175802","A0A0A2F0Y4","None","Bacteroidia","1","Formate acetyltransferase ","Bacteria","None","NA","Porphyromonadaceae","False","Porphyromonas","700234193:1","HQ41_06445","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0A2F0Y4","Bacteroidales","Porphyromonas sp. COT-290 OH860.","None","PF01228 Gly_radical|PF02901 PFL","Bacteroidetes","false","743","A0A0A2F0Y4","Porphyromonas sp. COT-290 OH860","Unreviewed","NA","1515615","A0A0A2F0Y4_9POR"
"1175803","C4FBT5","None","Coriobacteriia","1","Formate C-acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:EEP43634.1}","NA","Coriobacteriaceae","False","Collinsella","229807831:0","COLINT_03548","0008861 formate C-acetyltransferase activity","Gastrointestinal tract","Anaerobe","IPR005949 Form_AcTrfase|IPR001150 Gly_radical|IPR004184 PFL_dom","C4FBT5","Coriobacteriales","Collinsella intestinalis DSM 13280.","None","PF01228 Gly_radical|PF02901 PFL","Actinobacteria","false","743","C4FBT5","Collinsella intestinalis","Unreviewed","NA","521003","C4FBT5_9ACTN"
"1175804","W7CAR5|W7DBG4|A0A0J8GKZ3|W7BJI3|A0A099W750|W7BS13|A0A099WM61|W7DV89","None","Bacilli|NA","8","Pyruvate formate-lyase |Formate acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:EUJ36464.1}|2.3.1.54 {ECO:0000313|EMBL:EUJ46425.1}|None|2.3.1.54 {ECO:0000313|EMBL:EUJ24950.1}|2.3.1.54 {ECO:0000313|EMBL:EUJ26021.1}|2.3.1.54 {ECO:0000313|EMBL:EUJ51737.1}","NA","Listeriaceae|NA","False","Listeria|NA|None","738103704:1|577785920:1|973398120:1|738106523:1|738127437:1|577764940:1|696206083:1|577791308:1","PWEIH_13370|PRIP_03338|X559_0035|PGRAN_03665|EP57_06755|PCORN_15271|EP56_06775|PROCOU_01122","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","W7CAR5","Bacillales|NA","Listeria weihenstephanensis FSL R9-0317.|Listeria riparia FSL S10-1204.|Listeria newyorkensis.|Listeria grandensis FSL F6-971.|Listeria booriae.|Listeria cornellensis FSL F6-969.|Listeriaceae bacterium FSL A5-0209.|Listeria rocourtiae FSL F6-920.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes|NA","false","743","W7CAR5","Listeria weihenstephanensis|Listeria riparia|Listeria newyorkensis|Listeria grandensis|NA|Listeria cornellensis|Listeriaceae bacterium FSL A5-0209|Listeria rocourtiae","Unreviewed","NA","1265845|1265816|1497681|1265819|1552123|1265820|1497679|1265846","W7CAR5_9LIST|W7DBG4_9LIST|A0A0J8GKZ3_9LIS|W7BJI3_9LIST|A0A099W750_9LIS|W7BS13_9LIST|A0A099WM61_9LIS|W7DV89_9LIST"
